Sicaklik_C,Nem_Yuzde,Gas_CO2_ppm,Yangin_Durumu
30.332204972701106,39.36525047565792,361.00677527290554,0.0
30.21520820813961,33.732309629091525,398.89682261327494,0.0
20.489322528171634,32.54696661180877,354.3974063293134,0.0
22.24869984033951,49.84807961076512,353.6532522083494,0.0
28.06014106883464,34.75656518002974,286.820748097392,0.0
28.055143803648836,59.03835345587492,290.33891742041465,0.0
28.06019074522419,28.344564736930224,223.7655255380276,0.0
41.41092596261888,58.571650946320304,507.4619068868245,0.0
28.28356204277267,46.68813973762095,238.05230881478434,0.0
30.542262560722396,44.22629510503686,287.63853219836835,0.0
29.81600705397281,40.640647305528404,285.34334609877226,0.0
28.60556500522319,48.19308891481657,430.54319392499974,0.0
24.738923021438616,44.69892238060121,323.4545289537175,0.0
29.03587688197307,53.82641505613217,462.29678654063605,0.0
22.908699141849713,45.913821189296314,289.38584381805185,0.0
25.052725573039965,46.20241409169502,375.10947460014216,0.0
24.058545808683586,42.09110230228915,274.81876520662183,0.0
26.32749655754529,44.54443501023146,543.0634214996049,0.0
35.25863426669403,47.46241415113647,243.11614228734385,0.0
18.530939229633006,31.318652858746994,377.8838639204325,0.0
28.745040761498053,34.214516623154296,407.0399192838889,0.0
19.549136515241393,50.94611275218172,387.2419187706348,0.0
24.112272536842266,46.366923505023536,333.32411070100625,0.0
30.355802387869463,43.528133309178564,338.31613702399164,0.0
26.257120076381852,45.14747146452314,353.94303247811985,0.0
21.689020888282776,47.78065364289337,336.76981985343605,0.0
23.138785162960126,40.681922557525105,436.7491205115419,0.0
28.7183909957387,38.7735621967815,548.9470701432216,0.0
23.078533473131454,46.566762040781455,299.82573934929496,0.0
26.8658343583279,37.17301777907974,226.71773183788298,0.0
26.182287359615255,48.26602204571577,342.0546156483871,0.0
23.39359860957673,31.379331166097277,582.1738403888887,0.0
34.5757763573013,53.23324509860515,277.66928888272423,0.0
28.535676089272044,48.780779859304346,497.5205124899661,0.0
17.899429653369573,47.048237874511,500.99307326687966,0.0
26.74581725907771,52.861527871564114,300.17705824628047,0.0
23.352854140926446,58.32379555570061,401.2084771266748,0.0
29.409733339184896,53.11496052014505,496.5556960815684,0.0
22.8299170462692,30.273006149346838,315.87850331112617,0.0
25.541054234132403,34.763384266114386,331.6777675907874,0.0
28.01994911592183,40.00145137843457,297.64871774462205,0.0
29.463020776680487,45.20872840168667,258.671894237642,0.0
21.198814371776894,49.14127216375299,291.56502094405937,0.0
24.661995056636208,39.19404949477227,239.8453759913969,0.0
24.100218755356174,46.49413411581663,353.06751214333036,0.0
23.386683069705153,38.95693654117342,280.70240920472224,0.0
33.061816961124386,40.10785757606441,371.0407320611673,0.0
27.61992684384382,33.74671122521422,209.96939184167354,0.0
26.86939254797946,18.767667538890958,639.5584417986023,1.0
53.014343364657314,14.483153943836664,730.0352130896065,1.0
67.4658743641516,18.241267470226674,221.12758433713805,1.0
54.38958312661376,38.536417966078396,647.330182572563,1.0
23.767560408551837,18.50601111168057,800.9804186451926,1.0
36.189191125604985,54.32382064837391,362.264616635583,1.0
57.20293379023947,32.93317900880889,881.0630296307866,1.0
33.50796641257463,29.84836123694874,655.4234216858881,1.0
47.32583313775474,19.416422198187867,453.0978659634864,1.0
51.29560864115204,35.003098794089915,569.961566021613,1.0
30.876834341063002,22.243621737622263,680.4988442539101,1.0
41.2856957272584,29.220098146453616,593.6809704542341,1.0
3.1047919191711273,53.60084538268795,676.9760786403465,1.0
29.70734830398852,27.0394010027535,414.2787532457141,1.0
38.96918218328208,39.49273326285676,610.4849483264941,1.0
27.026601816421806,20.968235748741126,325.5313905571036,1.0
61.588935647179625,27.650115095030383,559.9793089572339,1.0
24.838303464472407,45.7080063563551,417.29662453633784,1.0
36.7194661596362,21.730329422122324,447.60461033384206,1.0
43.5688869274331,46.12448557996929,802.4967715378787,1.0
59.29527946879338,35.07751935455475,776.4358217069685,1.0
24.769654185846726,22.375332241057322,689.6448617632918,1.0
55.957965025859515,34.32407739055521,383.3837023589358,1.0
42.122796732235045,37.7255444962673,523.0464790549356,1.0
30.22189618742459,34.21809962217196,798.357585996253,1.0
47.54524169115925,12.297752801095436,605.5090444551829,1.0
44.38871634688164,20.728628241751316,997.479317196705,1.0
34.79739747409447,25.52481364448495,650.7972110909869,1.0
42.83762501988023,27.255665708999537,614.5688409682057,1.0
37.37623683765888,34.206720975506784,524.3590364435497,1.0
43.362208143014975,29.77701000933254,604.0373628608108,1.0
49.94556809425256,14.646556412898988,552.555429451502,1.0
61.03220179374422,31.801978510059634,707.4595618039463,1.0
27.146214014077813,34.10585745283823,752.2064170230251,1.0
67.5964004958752,33.5979044793104,438.5218971085691,1.0
18.57494640572998,38.807807255546216,340.3780683596,1.0
40.178578859573,36.33922154548904,249.4830328414066,1.0
49.05980647781492,32.59180079228437,671.4384388442579,1.0
45.37190241282039,27.29834288541353,381.3940108887027,1.0
34.527605762152874,11.390390664840087,192.4796932685531,1.0
39.5025329957127,32.296182191325855,649.9441488155735,1.0
36.083988784094004,30.07687687163111,1028.7399131379022,1.0
34.92762291666946,30.715788371953735,578.9072359228192,1.0
52.19522516425229,15.232514241796906,730.9283394012955,1.0
46.284185831580565,17.189434595917376,594.7292845385617,1.0
33.68508485687215,38.53152853332904,562.1998624255943,1.0
52.79519850519901,27.60444846143345,745.4337669377983,1.0
45.68759425051931,34.81500697372624,527.7505820460427,1.0
51.75434542606752,28.283183761304613,628.1306165329426,1.0
49.555546103083344,28.29756139495745,637.9056051152825,1.0
32.05205986893513,37.382838059759976,459.7437183442512,1.0
35.27782751763637,22.839552717826262,758.5676229165741,1.0
50.967523261479144,28.961207769409835,548.5072437948264,1.0
49.32444318520158,23.377247112949576,443.96587129128795,1.0
41.74918087243022,23.655037725676845,676.5717718426727,1.0
43.407928599705386,24.908278765313607,418.2757632776133,1.0
57.3319787494611,30.22133771633713,585.0726083264431,1.0
34.90114333397004,23.212513783365225,578.3585806040434,1.0
48.565168574040456,40.55756125573521,775.461201849684,1.0
39.57368817079327,19.053926977804963,665.4456819183915,1.0
39.38782556127336,26.13128355838641,575.495147425874,1.0
55.185322223846285,23.60268941725825,727.1979338560517,1.0
51.904996187856355,42.46977884353733,830.2373588231164,1.0
51.762115632007664,29.965547765115748,680.4058551433352,1.0
57.665745685851945,38.31844539468635,581.8634715718085,1.0
42.25204609959311,13.144396269630281,343.86947817697126,1.0
50.18343565553957,30.670502658692588,388.2795406464329,1.0
38.27679892087853,36.89630795623437,525.0595532161599,1.0
45.8899962298613,28.822839892754242,470.287803611329,1.0
40.438283347587785,38.654803750653514,546.3451654626197,1.0
43.16395157991262,22.827115498996278,590.1969864814793,1.0
49.14188430524296,42.0934744018558,675.3446957842116,1.0
32.18135180119833,50.9889812361925,567.3102199493636,1.0
67.10864730822553,24.37161439560341,667.5702958887164,1.0
29.927791422003576,23.54497478599228,591.6053946658217,1.0
27.429736646547212,42.53384477117701,224.4160180563032,1.0
55.89733048200081,43.795721457307124,410.9196291126242,1.0
51.499952327555235,22.771399728467316,554.0642399701093,1.0
49.489437804625865,23.798131829041427,362.25494628860065,1.0
49.54014611117136,25.182153911394927,687.9871713993168,1.0
41.853038725837024,14.55549488965723,855.5351498218655,1.0
31.232947542170024,18.813480535158018,799.377133305517,1.0
42.909654698324715,17.95859233247932,541.5802832325626,1.0
33.87405946185466,20.322024348958713,848.3307046329913,1.0
53.70143680101302,27.653151126132187,606.7601422963801,1.0
40.23531142197434,30.342147325365207,519.3245251987529,1.0
32.09403363848986,43.50500492814077,469.58752056263086,1.0
38.14336990016408,18.01645959261209,525.5554564321369,1.0
46.95517745130749,37.843223984765835,510.12817266257883,1.0
35.23530536635231,25.86011155774491,610.6749200275877,1.0
32.13335525320282,27.50536290347567,608.9033165889756,1.0
44.924246537902945,34.74819492166604,580.5482836276146,1.0
44.93959885330467,16.772779784377015,658.6488705543429,1.0
35.916681895546446,31.824097461840505,794.3163294615415,1.0
36.347540332580124,29.66452208213056,750.9197443794383,1.0
44.784599248291634,32.92451264008149,312.7183656790174,1.0
24.62298790203211,30.891686439078182,120.29419571764811,1.0
25.11043470748134,52.55300139910894,748.1775840230692,1.0
33.37866934497077,21.62260015748684,333.9618342852242,1.0
39.438634179457836,22.690030449981823,539.542227659317,1.0
45.73089078717606,21.768594735752355,369.3796553093153,1.0
59.70427460339462,22.445228808397452,255.64352123559644,1.0
52.29191547842423,21.626128726934823,677.4632910768619,1.0
40.080737640438876,39.89016531107552,716.6479288544764,1.0
41.771805505167734,42.20504247989855,476.22812786919053,1.0
29.969647624346294,22.29253706250524,113.61238741391622,1.0
41.77784236809132,19.676444268957713,481.6759993145531,1.0
38.53609633295834,32.71415556386404,650.5247209724583,1.0
45.872622724057074,22.477769557190285,313.79591762065684,1.0
32.07322867737213,34.32931817755511,613.004785560248,1.0
48.23215817089407,30.029230208513,577.2442271488608,1.0
60.39286695603093,12.84255885002768,684.272469928196,1.0
40.69487821851771,43.47505201330061,601.5244663145476,1.0
46.820540665187295,45.95877673095522,404.84759064132004,1.0
50.281727900533355,21.872113095156138,795.3828702996084,1.0
37.185354337369965,24.12298440064016,551.4646768551454,1.0
44.689109781725,30.85865390724905,575.0851828882122,1.0
42.15110880938154,31.34456789987025,412.0117673668247,1.0
43.17211318258598,34.5854427267283,500.20919478552815,1.0
32.7238825937344,48.102045387663495,420.73551147515786,1.0
42.29412209110731,26.230527725059506,548.8697092137838,1.0
47.9759794949454,20.017027554615463,888.1075264256218,1.0
59.4137232935405,14.206807719854728,333.05779427235586,1.0
53.51124991302248,20.69069960058081,289.5589483821866,1.0
67.83818949013867,27.668730271262028,844.8106589488496,1.0
32.79182924534341,45.94557863517788,542.3217381126641,1.0
52.46784764064814,22.823887009638284,459.566907041215,1.0
44.20010406886022,30.237879516388986,767.1828437312938,1.0
68.27763519861207,27.83577103927248,470.9892028473645,1.0
32.30042057573819,39.88393273448084,908.6817484384485,1.0
31.923337893830688,53.26932425873622,702.0266568410684,1.0
34.80728825467173,22.691312270796793,492.1759465337735,1.0
16.513251308282317,23.10560557481778,968.3154783877906,1.0
35.69093973983087,38.44160877069072,470.97131385939906,1.0
32.89040806135563,34.81891489626312,713.5771669616753,1.0
43.804725437714495,46.46707325736034,633.8726644731686,1.0
46.101071709325915,33.839281853259635,814.3134320917836,1.0
64.51405007059063,24.407079092129404,861.0720154108335,1.0
53.405086058232605,33.90654830692309,585.760746831838,1.0
35.077156132051165,39.087035805829075,444.38478333768694,1.0
31.219023943819707,36.204821811973645,662.794985729041,1.0
47.903030058078066,33.07274031107298,458.01123344462087,1.0
26.157201515752295,38.666746895891535,942.4097045547921,1.0
63.977505190252245,39.692955904456724,604.5763595948928,1.0
56.15328144865545,41.82158991037527,514.2421207638205,1.0
36.36989217474354,34.48709887589643,613.2424550556835,1.0
21.442385650909472,26.328819196831457,337.51726788465464,1.0
58.246468489984956,29.467136864333227,405.1094730680827,1.0
40.62552185696858,40.06508966508357,796.0745034299965,1.0
56.853795743681545,19.83064329012764,461.75902978514875,1.0
22.866868094467595,31.686733088729014,391.5560231172509,1.0
34.807499724554724,24.066611876726395,676.5974954549115,1.0
42.0629243966182,28.287448229348175,793.4267478393394,1.0
42.5637671251769,40.78451862607299,709.411595919712,1.0
36.59921434224908,29.910990680199035,759.2885834450469,1.0
49.47419918816998,28.464365481561487,443.77688405749706,1.0
29.188554847408867,14.401438590200808,324.0740799864681,1.0
40.291446179744476,35.46253566027221,850.2400573519876,1.0
43.443547580542784,34.45484181141075,521.9176290084156,1.0
48.173266008704985,49.6325472330546,534.8500570380914,1.0
50.53937853706668,24.922217650469992,819.0749455328305,1.0
28.50429489794557,30.191503276639388,680.1214016921188,1.0
23.59062995117253,30.49383683710755,662.0597989746893,1.0
57.33212186278211,43.77453279763475,969.7004220821951,1.0
45.9877681437551,27.04704467613048,464.16671853157425,1.0
33.01816156132136,30.79021525770339,747.0112230546226,1.0
60.613823706270274,34.078965097165394,590.2623624814752,1.0
43.3880956115143,29.86609123156358,628.3466101953862,1.0
56.151566208765914,23.535663854494718,855.1243167542557,1.0
42.81022177692131,29.940899928983075,671.4104361321323,1.0
66.72897509858385,38.73631749859772,676.8932942289339,1.0
63.06409010931846,17.7348470058894,773.0513207157644,1.0
39.01243021825112,29.32969674146876,514.3085086822806,1.0
53.65885141145226,20.998791850608267,428.94225987897886,1.0
49.744511395021775,39.950466289248425,391.93434507621396,1.0
58.42357869038818,12.768130952162252,226.0558139123197,1.0
30.420918473038746,22.410781527284115,950.117283389258,1.0
50.232617519981275,31.77211875064521,381.422494170097,1.0
54.70109384219505,43.65524029234341,540.174347754561,1.0
20.89512616292263,27.34249738927012,530.1736060199943,1.0
27.8008978480107,22.448004733068018,635.3332056056381,1.0
17.52921386687879,46.8115706944059,726.8326982570734,1.0
38.767117986665305,13.51986099583756,734.8852279047542,1.0
50.610507069551545,6.011940433799182,475.0460610575911,1.0
60.02828462515234,32.40014450053332,549.918091518446,1.0
42.8891373650373,22.979457756473888,630.864391087894,1.0
61.5433865468555,17.78767182869287,535.2355972869615,1.0
25.438782501421304,35.08356447299353,869.3222036835987,1.0
21.559410727738143,30.43800713771199,668.3754912948853,1.0
41.33342761324057,22.359213692632714,712.2780014889671,1.0
46.60878538727169,15.196956013291055,699.3186283601343,1.0
41.60766302287088,36.724573282801444,791.2252943473585,1.0
17.19069479952148,34.50201177958661,612.5838805666673,1.0
40.93055952584654,27.00824136220617,346.5702493679476,1.0
26.34636599394176,46.466369960476655,651.9438313154754,1.0
50.03607058596046,17.299152336738473,462.7557591174708,1.0
46.39917895316218,12.74474829075261,484.84899728504377,1.0
30.721442564071737,21.080919301187556,685.5455233759168,1.0
35.83359699195968,27.544139836445023,802.8909528580544,1.0
29.28943773733258,30.433394493226917,583.8288838124911,1.0
41.24785083272194,25.587639421436702,635.5899422678135,1.0
53.46170784601486,31.520553965142966,886.3986900343428,1.0
30.171287443973476,15.48460575809556,623.3355723079422,1.0
48.04855818621413,42.437646040732595,1048.3029605524712,1.0
35.63690857953071,27.178488216074314,681.791736213678,1.0
32.48552601285187,39.172958315881274,263.0627033519528,1.0
40.715635680545304,31.427253463777042,715.6014917988159,1.0
29.57709213096751,32.567532191537836,648.6085092789,1.0
35.35620833583381,33.69767280232204,812.1554957348942,1.0
27.625465288933817,32.47708560017315,701.1726432285925,1.0
65.57670159499668,34.42722759867544,555.0779228829207,1.0
42.423162623660744,41.29152530132431,359.6263174679142,1.0
33.60329390408897,29.965211697014702,542.3758136885154,1.0
44.56775892881066,35.09003757588512,426.90631824232594,1.0
40.652063403710045,27.102643057127732,475.5057790351499,1.0
39.34836480560132,42.40117215449473,685.9441127957098,1.0
49.3700004005211,21.2360769794073,880.5828107832531,1.0
51.090092520567666,46.00940432910816,651.0408753681365,1.0
35.63398622867367,27.598420493556567,364.7410488336668,1.0
35.09018111226384,13.692248978819519,660.0284802796253,1.0
38.699379634180275,29.281044149107892,795.3936675962173,1.0
14.376946023172984,21.18948342525119,470.2390772225112,1.0
23.81770725361737,36.406435489887244,555.8769099988748,1.0
58.4024912093343,21.473760206976092,582.6438750512555,1.0
61.7396125620154,23.538165667852205,438.7183036451968,1.0
39.01156752532346,9.104592690544692,696.6904780918946,1.0
48.918683556669194,23.476936807509233,558.2293332505993,1.0
45.73500185452243,3.7612067337104342,655.515839903265,1.0
78.94656970146285,12.160971765142767,420.251407995622,1.0
55.434898937214925,35.604146561442974,501.2575059417861,1.0
40.4649889022308,35.85800158650832,710.0286444089988,1.0
30.53351471279489,32.254575617849646,512.8900326234819,1.0
22.72264415690913,18.33023856870787,890.853493222013,1.0
44.44156363040668,27.5228864385802,508.0654865893716,1.0
32.92379105658836,27.963974609094315,620.4432506353395,1.0
24.93295548482791,16.416353108074574,747.8663497371562,1.0
34.24112538908968,43.0339830176715,324.69416807205425,1.0
29.02142395662726,36.77362290575671,263.05441384346034,1.0
62.24569962087078,25.79035826170336,305.38186337738296,1.0
52.579677083393406,28.268858389945308,807.2651386168927,1.0
41.90432830420059,30.083828079475524,480.6655337393596,1.0
59.75932966668031,7.582651315757094,1040.4758714202853,1.0
42.92841969177142,25.528226174794032,478.43543224167007,1.0
31.664589584060835,21.180157520022014,613.2192345754667,1.0
60.277488927235886,17.983799901050844,857.5797914622176,1.0
48.46692052421591,25.188997071140452,941.0967198686421,1.0
29.553046148082522,45.976865268495224,951.0706437945516,1.0
39.7159358629967,34.4084286126701,797.5059215067656,1.0
